id,year,districtno,districtname,female,reth,source_file
6309,2015,234,Radnor,1,,tdemo2015.csv
3535,2015,234,Radnor,1,Hispanic,tdemo2015.csv
3034,2015,234,Radnor,1,White,tdemo2015.csv
417,2015,234,Radnor,1,White,tdemo2015.csv
2178,2015,234,Radnor,0,White,tdemo2015.csv
4985,2015,234,Radnor,1,White,tdemo2015.csv
7361,2015,234,Radnor,1,White,tdemo2015.csv
1681,2015,234,Radnor,1,White,tdemo2015.csv
5774,2015,234,Radnor,1,White,tdemo2015.csv
5071,2015,234,Radnor,1,White,tdemo2015.csv
5089,2015,234,Radnor,1,Hispanic,tdemo2015.csv
2747,2015,234,Radnor,1,White,tdemo2015.csv
6151,2015,234,Radnor,1,White,tdemo2015.csv
5957,2015,234,Radnor,1,White,tdemo2015.csv
177,2015,234,Radnor,0,Hispanic,tdemo2015.csv
5681,2015,987,Kentwood,0,White,tdemo2015.csv
3617,2015,234,Radnor,0,White,tdemo2015.csv
5204,2015,234,Radnor,1,White,tdemo2015.csv
2317,2015,234,Radnor,1,White,tdemo2015.csv
6455,2015,234,Radnor,1,White,tdemo2015.csv
6946,2015,234,Radnor,1,White,tdemo2015.csv
962,2015,234,Radnor,1,White,tdemo2015.csv
3518,2015,234,Radnor,1,White,tdemo2015.csv
5548,2015,234,Radnor,1,White,tdemo2015.csv
3452,2015,234,Radnor,1,White,tdemo2015.csv
3794,2015,987,Kentwood,1,Hispanic,tdemo2015.csv
496,2015,234,Radnor,1,White,tdemo2015.csv
5789,2015,234,Radnor,1,White,tdemo2015.csv
2649,2015,234,Radnor,1,White,tdemo2015.csv
6115,2015,234,Radnor,1,White,tdemo2015.csv
1360,2015,234,Radnor,1,White,tdemo2015.csv
6033,2015,234,Radnor,1,White,tdemo2015.csv
5002,2015,234,Radnor,1,White,tdemo2015.csv
1094,2015,234,Radnor,1,White,tdemo2015.csv
4393,2015,122,Westlake,0,White,tdemo2015.csv
3628,2015,234,Radnor,1,White,tdemo2015.csv
3934,2015,234,Radnor,1,White,tdemo2015.csv
3601,2015,234,Radnor,0,White,tdemo2015.csv
2740,2015,234,Radnor,1,White,tdemo2015.csv
1904,2015,234,Radnor,0,White,tdemo2015.csv
5906,2015,234,Radnor,1,White,tdemo2015.csv
6939,2015,234,Radnor,0,White,tdemo2015.csv
2425,2015,234,Radnor,1,White,tdemo2015.csv
6638,2015,234,Radnor,1,White,tdemo2015.csv
4160,2015,234,Radnor,1,White,tdemo2015.csv
7433,2015,234,Radnor,1,White,tdemo2015.csv
5591,2015,234,Radnor,1,Black,tdemo2015.csv
4958,2015,234,Radnor,1,White,tdemo2015.csv
6475,2015,234,Radnor,0,White,tdemo2015.csv
3046,2015,234,Radnor,0,White,tdemo2015.csv
7035,2015,987,Kentwood,1,White,tdemo2015.csv
5883,2015,234,Radnor,0,White,tdemo2015.csv
602,2015,234,Radnor,1,Black,tdemo2015.csv
6061,2015,234,Radnor,1,White,tdemo2015.csv
7231,2015,987,Kentwood,1,White,tdemo2015.csv
2525,2015,122,Westlake,1,White,tdemo2015.csv
2299,2015,234,Radnor,1,Black,tdemo2015.csv
230,2015,234,Radnor,1,White,tdemo2015.csv
5930,2015,234,Radnor,1,White,tdemo2015.csv
3403,2015,987,Kentwood,1,Black,tdemo2015.csv
6401,2015,234,Radnor,1,White,tdemo2015.csv
6175,2015,234,Radnor,1,White,tdemo2015.csv
4009,2015,234,Radnor,1,White,tdemo2015.csv
4590,2015,234,Radnor,1,White,tdemo2015.csv
1783,2015,234,Radnor,0,White,tdemo2015.csv
1333,2015,234,Radnor,0,White,tdemo2015.csv
1473,2015,234,Radnor,1,Black,tdemo2015.csv
4741,2015,234,Radnor,1,White,tdemo2015.csv
6451,2015,234,Radnor,1,White,tdemo2015.csv
3700,2015,234,Radnor,1,White,tdemo2015.csv
2828,2015,234,Radnor,1,White,tdemo2015.csv
6161,2015,987,Kentwood,1,White,tdemo2015.csv
7393,2015,234,Radnor,1,Black,tdemo2015.csv
6838,2015,234,Radnor,1,White,tdemo2015.csv
5252,2015,234,Radnor,1,White,tdemo2015.csv
5334,2015,234,Radnor,1,White,tdemo2015.csv
2576,2015,234,Radnor,1,White,tdemo2015.csv
3234,2015,234,Radnor,1,White,tdemo2015.csv
779,2015,234,Radnor,1,White,tdemo2015.csv
1305,2015,234,Radnor,1,,tdemo2015.csv
2988,2015,987,Kentwood,0,White,tdemo2015.csv
451,2015,234,Radnor,1,Other,tdemo2015.csv
5642,2015,987,Kentwood,1,White,tdemo2015.csv
1143,2015,234,Radnor,1,White,tdemo2015.csv
2302,2015,987,Kentwood,1,White,tdemo2015.csv
5235,2015,987,Kentwood,1,White,tdemo2015.csv
5121,2015,234,Radnor,1,White,tdemo2015.csv
6833,2015,234,Radnor,1,White,tdemo2015.csv
4670,2015,234,Radnor,1,White,tdemo2015.csv
3096,2015,234,Radnor,1,White,tdemo2015.csv
7279,2015,234,Radnor,1,Hispanic,tdemo2015.csv
5966,2015,234,Radnor,1,White,tdemo2015.csv
838,2015,987,Kentwood,1,White,tdemo2015.csv
4395,2015,234,Radnor,0,White,tdemo2015.csv
480,2015,234,Radnor,1,White,tdemo2015.csv
4331,2015,122,Westlake,0,White,tdemo2015.csv
5722,2015,234,Radnor,1,White,tdemo2015.csv
2461,2015,234,Radnor,1,White,tdemo2015.csv
2254,2015,234,Radnor,1,White,tdemo2015.csv
1370,2015,122,Westlake,0,White,tdemo2015.csv
7166,2015,234,Radnor,1,White,tdemo2015.csv
4264,2015,122,Westlake,0,White,tdemo2015.csv
7050,2015,234,Radnor,1,White,tdemo2015.csv
4456,2015,234,Radnor,1,White,tdemo2015.csv
3461,2015,234,Radnor,1,White,tdemo2015.csv
3204,2015,987,Kentwood,0,White,tdemo2015.csv
6954,2015,234,Radnor,1,White,tdemo2015.csv
4844,2015,234,Radnor,1,White,tdemo2015.csv
7475,2015,234,Radnor,1,White,tdemo2015.csv
5974,2015,234,Radnor,1,White,tdemo2015.csv
420,2015,234,Radnor,1,White,tdemo2015.csv
3595,2015,234,Radnor,1,White,tdemo2015.csv
2268,2015,234,Radnor,1,Black,tdemo2015.csv
5059,2015,234,Radnor,1,White,tdemo2015.csv
5875,2015,234,Radnor,0,White,tdemo2015.csv
4026,2015,234,Radnor,1,White,tdemo2015.csv
7342,2015,234,Radnor,1,White,tdemo2015.csv
7180,2015,234,Radnor,1,White,tdemo2015.csv
2074,2015,234,Radnor,1,White,tdemo2015.csv
3706,2015,234,Radnor,1,White,tdemo2015.csv
6503,2015,234,Radnor,1,White,tdemo2015.csv
73,2015,234,Radnor,1,White,tdemo2015.csv
6693,2015,234,Radnor,1,Black,tdemo2015.csv
143,2015,234,Radnor,1,White,tdemo2015.csv
5501,2015,234,Radnor,0,White,tdemo2015.csv
936,2015,234,Radnor,1,White,tdemo2015.csv
2326,2015,234,Radnor,1,Black,tdemo2015.csv
7264,2015,234,Radnor,0,White,tdemo2015.csv
6822,2015,234,Radnor,1,White,tdemo2015.csv
1586,2015,987,Kentwood,1,White,tdemo2015.csv
1503,2015,234,Radnor,1,Black,tdemo2015.csv
3219,2015,987,Kentwood,1,White,tdemo2015.csv
6555,2015,234,Radnor,1,White,tdemo2015.csv
610,2015,122,Westlake,1,White,tdemo2015.csv
1177,2015,234,Radnor,1,White,tdemo2015.csv
4901,2015,987,Kentwood,1,White,tdemo2015.csv
3067,2015,234,Radnor,1,White,tdemo2015.csv
3430,2015,234,Radnor,1,White,tdemo2015.csv
7069,2015,987,Kentwood,1,White,tdemo2015.csv
7057,2015,234,Radnor,1,White,tdemo2015.csv
4634,2015,234,Radnor,1,White,tdemo2015.csv
7343,2015,234,Radnor,1,White,tdemo2015.csv
3189,2015,234,Radnor,1,White,tdemo2015.csv
6995,2015,234,Radnor,1,White,tdemo2015.csv
6841,2015,234,Radnor,1,White,tdemo2015.csv
2154,2015,122,Westlake,1,White,tdemo2015.csv
5094,2015,234,Radnor,0,White,tdemo2015.csv
5872,2015,987,Kentwood,1,White,tdemo2015.csv
2819,2015,234,Radnor,1,White,tdemo2015.csv
617,2015,234,Radnor,0,White,tdemo2015.csv
4488,2015,987,Kentwood,1,White,tdemo2015.csv
586,2015,987,Kentwood,0,White,tdemo2015.csv
6397,2015,234,Radnor,1,White,tdemo2015.csv
3350,2015,234,Radnor,1,White,tdemo2015.csv
4744,2015,234,Radnor,1,White,tdemo2015.csv
4459,2015,234,Radnor,1,White,tdemo2015.csv
5570,2015,234,Radnor,1,White,tdemo2015.csv
4613,2015,234,Radnor,1,Black,tdemo2015.csv
3946,2015,234,Radnor,1,White,tdemo2015.csv
3069,2015,234,Radnor,1,White,tdemo2015.csv
6829,2015,234,Radnor,1,Black,tdemo2015.csv
1844,2015,234,Radnor,1,Black,tdemo2015.csv
4575,2015,234,Radnor,1,White,tdemo2015.csv
4034,2015,234,Radnor,1,White,tdemo2015.csv
6287,2015,987,Kentwood,0,White,tdemo2015.csv
997,2015,234,Radnor,0,White,tdemo2015.csv
1426,2015,234,Radnor,1,White,tdemo2015.csv
1216,2015,234,Radnor,1,White,tdemo2015.csv
3215,2015,234,Radnor,1,White,tdemo2015.csv
4221,2015,234,Radnor,1,White,tdemo2015.csv
3990,2015,234,Radnor,1,White,tdemo2015.csv
4966,2015,234,Radnor,0,White,tdemo2015.csv
5592,2015,234,Radnor,0,White,tdemo2015.csv
7376,2015,234,Radnor,1,White,tdemo2015.csv
5412,2015,234,Radnor,1,White,tdemo2015.csv
6589,2015,234,Radnor,1,White,tdemo2015.csv
447,2015,234,Radnor,0,White,tdemo2015.csv
1643,2015,234,Radnor,0,White,tdemo2015.csv
1076,2015,234,Radnor,1,White,tdemo2015.csv
4203,2015,234,Radnor,1,,tdemo2015.csv
828,2015,234,Radnor,1,White,tdemo2015.csv
4947,2015,234,Radnor,1,White,tdemo2015.csv
2600,2015,234,Radnor,1,White,tdemo2015.csv
762,2015,234,Radnor,1,White,tdemo2015.csv
6834,2015,987,Kentwood,1,White,tdemo2015.csv
1112,2015,234,Radnor,0,White,tdemo2015.csv
1734,2015,234,Radnor,1,White,tdemo2015.csv
6672,2015,234,Radnor,1,White,tdemo2015.csv
2727,2015,234,Radnor,0,White,tdemo2015.csv
6667,2015,234,Radnor,1,White,tdemo2015.csv
5711,2015,234,Radnor,0,White,tdemo2015.csv
5301,2015,234,Radnor,1,Hispanic,tdemo2015.csv
103,2015,234,Radnor,0,White,tdemo2015.csv
6326,2015,234,Radnor,1,Hispanic,tdemo2015.csv
6312,2015,234,Radnor,1,White,tdemo2015.csv
1088,2015,987,Kentwood,1,White,tdemo2015.csv
4183,2015,234,Radnor,0,White,tdemo2015.csv
2114,2015,234,Radnor,1,White,tdemo2015.csv
5635,2015,234,Radnor,1,White,tdemo2015.csv
1832,2015,987,Kentwood,1,White,tdemo2015.csv
170,2015,234,Radnor,1,White,tdemo2015.csv
3708,2015,234,Radnor,1,White,tdemo2015.csv
7154,2015,234,Radnor,1,Hispanic,tdemo2015.csv
3006,2015,234,Radnor,1,White,tdemo2015.csv
6022,2015,234,Radnor,1,White,tdemo2015.csv
5918,2015,122,Westlake,0,White,tdemo2015.csv
2509,2015,987,Kentwood,1,White,tdemo2015.csv
2596,2015,234,Radnor,1,White,tdemo2015.csv
5961,2015,234,Radnor,1,White,tdemo2015.csv
3075,2015,234,Radnor,0,White,tdemo2015.csv
200,2015,234,Radnor,1,Other,tdemo2015.csv
4287,2015,234,Radnor,1,White,tdemo2015.csv
4982,2015,234,Radnor,1,White,tdemo2015.csv
7289,2015,234,Radnor,0,White,tdemo2015.csv
6187,2015,987,Kentwood,1,White,tdemo2015.csv
5999,2015,987,Kentwood,1,White,tdemo2015.csv
5341,2015,234,Radnor,1,White,tdemo2015.csv
216,2015,234,Radnor,1,White,tdemo2015.csv
1252,2015,987,Kentwood,1,White,tdemo2015.csv
2407,2015,987,Kentwood,1,White,tdemo2015.csv
6840,2015,987,Kentwood,1,White,tdemo2015.csv
2743,2015,234,Radnor,1,Hispanic,tdemo2015.csv
4342,2015,234,Radnor,1,White,tdemo2015.csv
5383,2015,234,Radnor,1,White,tdemo2015.csv
2691,2015,234,Radnor,1,White,tdemo2015.csv
3741,2015,234,Radnor,1,White,tdemo2015.csv
4157,2015,234,Radnor,1,White,tdemo2015.csv
5368,2015,234,Radnor,0,White,tdemo2015.csv
3623,2015,234,Radnor,1,White,tdemo2015.csv
5919,2015,234,Radnor,0,White,tdemo2015.csv
689,2015,234,Radnor,1,White,tdemo2015.csv
3738,2015,234,Radnor,1,White,tdemo2015.csv
98,2015,234,Radnor,1,White,tdemo2015.csv
5074,2015,234,Radnor,1,Black,tdemo2015.csv
7251,2015,122,Westlake,0,Black,tdemo2015.csv
7442,2015,987,Kentwood,0,White,tdemo2015.csv
3068,2015,234,Radnor,1,White,tdemo2015.csv
1986,2015,987,Kentwood,1,White,tdemo2015.csv
4240,2015,234,Radnor,1,Black,tdemo2015.csv
6277,2015,234,Radnor,1,White,tdemo2015.csv
3135,2015,234,Radnor,1,White,tdemo2015.csv
6621,2015,234,Radnor,1,White,tdemo2015.csv
5050,2015,234,Radnor,1,White,tdemo2015.csv
6949,2015,234,Radnor,1,White,tdemo2015.csv
3686,2015,122,Westlake,1,White,tdemo2015.csv
423,2015,234,Radnor,1,White,tdemo2015.csv
5600,2015,234,Radnor,0,Black,tdemo2015.csv
3779,2015,234,Radnor,1,White,tdemo2015.csv
6190,2015,234,Radnor,0,White,tdemo2015.csv
2491,2015,234,Radnor,1,White,tdemo2015.csv
1843,2015,234,Radnor,1,White,tdemo2015.csv
3265,2015,234,Radnor,1,White,tdemo2015.csv
2116,2015,234,Radnor,1,White,tdemo2015.csv
4826,2015,987,Kentwood,1,White,tdemo2015.csv
3707,2015,234,Radnor,0,,tdemo2015.csv
183,2015,987,Kentwood,1,White,tdemo2015.csv
870,2015,234,Radnor,1,White,tdemo2015.csv
3195,2015,234,Radnor,1,White,tdemo2015.csv
418,2015,234,Radnor,1,White,tdemo2015.csv
4563,2015,234,Radnor,1,White,tdemo2015.csv
2134,2015,234,Radnor,0,White,tdemo2015.csv
2854,2015,234,Radnor,0,White,tdemo2015.csv
3837,2015,234,Radnor,1,White,tdemo2015.csv
814,2015,234,Radnor,1,White,tdemo2015.csv
4592,2015,234,Radnor,1,White,tdemo2015.csv
5451,2015,234,Radnor,0,White,tdemo2015.csv
3347,2015,987,Kentwood,0,White,tdemo2015.csv
3728,2015,234,Radnor,1,Other,tdemo2015.csv
4138,2015,234,Radnor,1,White,tdemo2015.csv
5172,2015,234,Radnor,1,White,tdemo2015.csv
3447,2015,987,Kentwood,1,White,tdemo2015.csv
4335,2015,234,Radnor,1,White,tdemo2015.csv
1478,2015,234,Radnor,1,White,tdemo2015.csv
3676,2015,234,Radnor,1,White,tdemo2015.csv
4846,2015,234,Radnor,1,White,tdemo2015.csv
7380,2015,987,Kentwood,1,White,tdemo2015.csv
7377,2015,122,Westlake,0,White,tdemo2015.csv
5908,2015,234,Radnor,1,White,tdemo2015.csv
27,2015,122,Westlake,0,,tdemo2015.csv
1373,2015,234,Radnor,0,White,tdemo2015.csv
3003,2015,234,Radnor,1,White,tdemo2015.csv
6321,2015,234,Radnor,1,White,tdemo2015.csv
1367,2015,234,Radnor,1,White,tdemo2015.csv
6614,2015,234,Radnor,1,White,tdemo2015.csv
9,2015,987,Kentwood,1,White,tdemo2015.csv
1911,2015,234,Radnor,1,White,tdemo2015.csv
1067,2015,234,Radnor,1,White,tdemo2015.csv
1357,2015,234,Radnor,1,White,tdemo2015.csv
7179,2015,234,Radnor,0,White,tdemo2015.csv
3916,2015,234,Radnor,0,Black,tdemo2015.csv
3591,2015,234,Radnor,0,White,tdemo2015.csv
4052,2015,122,Westlake,1,White,tdemo2015.csv
4642,2015,234,Radnor,0,Hispanic,tdemo2015.csv
6485,2015,234,Radnor,1,White,tdemo2015.csv
6229,2015,234,Radnor,0,White,tdemo2015.csv
1403,2015,987,Kentwood,1,Other,tdemo2015.csv
1374,2015,234,Radnor,1,White,tdemo2015.csv
6794,2015,987,Kentwood,1,White,tdemo2015.csv
2006,2015,234,Radnor,1,Black,tdemo2015.csv
3295,2015,987,Kentwood,1,White,tdemo2015.csv
273,2015,122,Westlake,0,White,tdemo2015.csv
5569,2015,234,Radnor,1,White,tdemo2015.csv
2308,2015,234,Radnor,1,Hispanic,tdemo2015.csv
4037,2015,234,Radnor,1,White,tdemo2015.csv
5795,2015,234,Radnor,0,Black,tdemo2015.csv
1362,2015,234,Radnor,1,White,tdemo2015.csv
126,2015,234,Radnor,1,White,tdemo2015.csv
4968,2015,234,Radnor,1,White,tdemo2015.csv
4068,2015,234,Radnor,1,White,tdemo2015.csv
7317,2015,234,Radnor,1,White,tdemo2015.csv
2105,2015,234,Radnor,1,White,tdemo2015.csv
4412,2015,234,Radnor,0,White,tdemo2015.csv
5462,2015,234,Radnor,1,White,tdemo2015.csv
1542,2015,234,Radnor,1,White,tdemo2015.csv
4248,2015,234,Radnor,1,Black,tdemo2015.csv
1197,2015,234,Radnor,1,White,tdemo2015.csv
1136,2015,234,Radnor,1,White,tdemo2015.csv
4715,2015,234,Radnor,1,White,tdemo2015.csv
3241,2015,234,Radnor,1,White,tdemo2015.csv
5166,2015,234,Radnor,1,White,tdemo2015.csv
1766,2015,234,Radnor,1,White,tdemo2015.csv
6185,2015,987,Kentwood,1,White,tdemo2015.csv
1253,2015,987,Kentwood,1,White,tdemo2015.csv
3863,2015,234,Radnor,1,White,tdemo2015.csv
5032,2015,234,Radnor,0,White,tdemo2015.csv
5217,2015,234,Radnor,1,White,tdemo2015.csv
4790,2015,234,Radnor,1,White,tdemo2015.csv
375,2015,234,Radnor,1,Black,tdemo2015.csv
3236,2015,987,Kentwood,1,White,tdemo2015.csv
1443,2015,234,Radnor,1,White,tdemo2015.csv
707,2015,234,Radnor,1,White,tdemo2015.csv
109,2015,234,Radnor,1,White,tdemo2015.csv
3232,2015,234,Radnor,1,White,tdemo2015.csv
290,2015,234,Radnor,1,White,tdemo2015.csv
615,2015,234,Radnor,1,White,tdemo2015.csv
5419,2015,234,Radnor,1,White,tdemo2015.csv
5488,2015,234,Radnor,0,White,tdemo2015.csv
5407,2015,234,Radnor,1,White,tdemo2015.csv
3844,2015,234,Radnor,1,White,tdemo2015.csv
6851,2015,234,Radnor,1,White,tdemo2015.csv
4201,2015,234,Radnor,1,White,tdemo2015.csv
588,2015,234,Radnor,1,White,tdemo2015.csv
3622,2015,234,Radnor,1,White,tdemo2015.csv
4399,2015,234,Radnor,1,Other,tdemo2015.csv
3030,2015,234,Radnor,0,Black,tdemo2015.csv
4284,2015,234,Radnor,1,Black,tdemo2015.csv
1560,2015,234,Radnor,1,White,tdemo2015.csv
5028,2015,234,Radnor,1,White,tdemo2015.csv
4511,2015,234,Radnor,1,White,tdemo2015.csv
5718,2015,122,Westlake,0,White,tdemo2015.csv
4499,2015,234,Radnor,1,White,tdemo2015.csv
2807,2015,234,Radnor,1,White,tdemo2015.csv
3917,2015,122,Westlake,1,White,tdemo2015.csv
101,2015,987,Kentwood,0,White,tdemo2015.csv
5837,2015,987,Kentwood,1,Black,tdemo2015.csv
3981,2015,234,Radnor,0,White,tdemo2015.csv
3298,2015,234,Radnor,1,White,tdemo2015.csv
7249,2015,234,Radnor,0,White,tdemo2015.csv
2168,2015,234,Radnor,1,White,tdemo2015.csv
673,2015,987,Kentwood,1,White,tdemo2015.csv
1580,2015,234,Radnor,1,White,tdemo2015.csv
3419,2015,987,Kentwood,1,White,tdemo2015.csv
6706,2015,234,Radnor,1,White,tdemo2015.csv
3071,2015,122,Westlake,1,White,tdemo2015.csv
4788,2015,234,Radnor,1,White,tdemo2015.csv
6460,2015,234,Radnor,1,Hispanic,tdemo2015.csv
1295,2015,234,Radnor,0,White,tdemo2015.csv
5157,2015,234,Radnor,1,White,tdemo2015.csv
149,2015,234,Radnor,1,White,tdemo2015.csv
2655,2015,234,Radnor,1,White,tdemo2015.csv
3581,2015,234,Radnor,0,White,tdemo2015.csv
2252,2015,234,Radnor,1,White,tdemo2015.csv
5640,2015,234,Radnor,1,White,tdemo2015.csv
4167,2015,234,Radnor,1,White,tdemo2015.csv
6787,2015,234,Radnor,0,White,tdemo2015.csv
896,2015,234,Radnor,1,Black,tdemo2015.csv
1184,2015,234,Radnor,1,White,tdemo2015.csv
5985,2015,987,Kentwood,0,White,tdemo2015.csv
3073,2015,234,Radnor,1,White,tdemo2015.csv
5997,2015,234,Radnor,1,Black,tdemo2015.csv
2043,2015,234,Radnor,1,White,tdemo2015.csv
6134,2015,122,Westlake,1,White,tdemo2015.csv
5735,2015,234,Radnor,1,White,tdemo2015.csv
5251,2015,234,Radnor,1,Black,tdemo2015.csv
3557,2015,234,Radnor,0,White,tdemo2015.csv
4435,2015,234,Radnor,1,White,tdemo2015.csv
1182,2015,234,Radnor,1,White,tdemo2015.csv
1435,2015,234,Radnor,1,White,tdemo2015.csv
6334,2015,987,Kentwood,1,Black,tdemo2015.csv
239,2015,234,Radnor,1,,tdemo2015.csv
1969,2015,234,Radnor,0,White,tdemo2015.csv
346,2015,122,Westlake,1,Black,tdemo2015.csv
2572,2015,234,Radnor,1,White,tdemo2015.csv
28,2015,234,Radnor,1,White,tdemo2015.csv
566,2015,122,Westlake,0,White,tdemo2015.csv
3940,2015,234,Radnor,1,White,tdemo2015.csv
6977,2015,987,Kentwood,1,White,tdemo2015.csv
2137,2015,234,Radnor,1,White,tdemo2015.csv
4655,2015,234,Radnor,0,White,tdemo2015.csv
3696,2015,122,Westlake,1,White,tdemo2015.csv
2112,2015,234,Radnor,1,White,tdemo2015.csv
3889,2015,234,Radnor,1,White,tdemo2015.csv
6708,2015,234,Radnor,1,White,tdemo2015.csv
4940,2015,234,Radnor,0,White,tdemo2015.csv
2385,2015,234,Radnor,1,White,tdemo2015.csv
6222,2015,234,Radnor,1,White,tdemo2015.csv
544,2015,234,Radnor,1,White,tdemo2015.csv
6734,2015,987,Kentwood,0,White,tdemo2015.csv
5418,2015,987,Kentwood,1,White,tdemo2015.csv
6948,2015,234,Radnor,1,White,tdemo2015.csv
1152,2015,234,Radnor,0,White,tdemo2015.csv
4821,2015,234,Radnor,1,,tdemo2015.csv
618,2015,234,Radnor,0,White,tdemo2015.csv
3089,2015,234,Radnor,1,,tdemo2015.csv
5848,2015,122,Westlake,1,White,tdemo2015.csv
4376,2015,987,Kentwood,0,,tdemo2015.csv
3690,2015,234,Radnor,1,White,tdemo2015.csv
5481,2015,987,Kentwood,1,White,tdemo2015.csv
4516,2015,234,Radnor,1,White,tdemo2015.csv
1406,2015,234,Radnor,1,White,tdemo2015.csv
584,2015,234,Radnor,1,White,tdemo2015.csv
61,2015,234,Radnor,1,White,tdemo2015.csv
1519,2015,122,Westlake,1,White,tdemo2015.csv
7015,2015,234,Radnor,1,White,tdemo2015.csv
1395,2015,234,Radnor,1,White,tdemo2015.csv
2630,2015,234,Radnor,1,Hispanic,tdemo2015.csv
1671,2015,234,Radnor,1,White,tdemo2015.csv
3860,2015,234,Radnor,1,White,tdemo2015.csv
1960,2015,122,Westlake,1,Black,tdemo2015.csv
2004,2015,234,Radnor,0,White,tdemo2015.csv
7143,2015,234,Radnor,1,White,tdemo2015.csv
2567,2015,234,Radnor,0,White,tdemo2015.csv
1507,2015,987,Kentwood,1,Black,tdemo2015.csv
2405,2015,234,Radnor,1,White,tdemo2015.csv
6825,2015,234,Radnor,0,Hispanic,tdemo2015.csv
4792,2015,234,Radnor,1,White,tdemo2015.csv
3262,2015,234,Radnor,1,White,tdemo2015.csv
3523,2015,234,Radnor,1,,tdemo2015.csv
5000,2015,234,Radnor,1,White,tdemo2015.csv
6937,2015,234,Radnor,1,Black,tdemo2015.csv
3208,2015,987,Kentwood,1,Hispanic,tdemo2015.csv
3783,2015,234,Radnor,1,White,tdemo2015.csv
354,2015,234,Radnor,1,White,tdemo2015.csv
4685,2015,234,Radnor,1,Black,tdemo2015.csv
4234,2015,234,Radnor,1,White,tdemo2015.csv
1632,2015,234,Radnor,1,,tdemo2015.csv
657,2015,234,Radnor,1,White,tdemo2015.csv
3088,2015,234,Radnor,1,Black,tdemo2015.csv
6180,2015,234,Radnor,1,White,tdemo2015.csv
1738,2015,234,Radnor,1,White,tdemo2015.csv
6645,2015,234,Radnor,1,White,tdemo2015.csv
3060,2015,234,Radnor,1,White,tdemo2015.csv
5430,2015,987,Kentwood,0,White,tdemo2015.csv
1283,2015,987,Kentwood,0,White,tdemo2015.csv
1781,2015,234,Radnor,1,White,tdemo2015.csv
7482,2015,234,Radnor,1,White,tdemo2015.csv
130,2015,987,Kentwood,1,White,tdemo2015.csv
4450,2015,234,Radnor,1,White,tdemo2015.csv
255,2015,987,Kentwood,1,White,tdemo2015.csv
295,2015,234,Radnor,1,Hispanic,tdemo2015.csv
7293,2015,234,Radnor,1,White,tdemo2015.csv
3224,2015,234,Radnor,1,White,tdemo2015.csv
3992,2015,234,Radnor,0,White,tdemo2015.csv
4353,2015,234,Radnor,1,Black,tdemo2015.csv
4000,2015,987,Kentwood,1,White,tdemo2015.csv
6467,2015,987,Kentwood,1,White,tdemo2015.csv
2106,2015,234,Radnor,1,Black,tdemo2015.csv
3053,2015,234,Radnor,1,White,tdemo2015.csv
5828,2015,234,Radnor,1,Black,tdemo2015.csv
3516,2015,234,Radnor,1,White,tdemo2015.csv
853,2015,122,Westlake,0,White,tdemo2015.csv
1220,2015,987,Kentwood,1,White,tdemo2015.csv
7074,2015,234,Radnor,1,White,tdemo2015.csv
7135,2015,234,Radnor,1,Black,tdemo2015.csv
5176,2015,234,Radnor,1,Black,tdemo2015.csv
4907,2015,234,Radnor,1,White,tdemo2015.csv
4867,2015,987,Kentwood,1,White,tdemo2015.csv
7437,2015,234,Radnor,1,White,tdemo2015.csv
2922,2015,987,Kentwood,0,White,tdemo2015.csv
2273,2015,234,Radnor,0,White,tdemo2015.csv
2675,2015,987,Kentwood,1,White,tdemo2015.csv
359,2015,234,Radnor,1,White,tdemo2015.csv
5477,2015,234,Radnor,1,Black,tdemo2015.csv
5366,2015,234,Radnor,1,White,tdemo2015.csv
1817,2015,234,Radnor,0,White,tdemo2015.csv
4500,2015,234,Radnor,1,White,tdemo2015.csv
3861,2015,234,Radnor,1,White,tdemo2015.csv
1436,2015,234,Radnor,0,White,tdemo2015.csv
7145,2015,234,Radnor,0,White,tdemo2015.csv
5815,2015,234,Radnor,1,Hispanic,tdemo2015.csv
3851,2015,234,Radnor,1,White,tdemo2015.csv
6700,2015,234,Radnor,1,White,tdemo2015.csv
7356,2015,987,Kentwood,1,White,tdemo2015.csv
5208,2015,234,Radnor,0,White,tdemo2015.csv
4871,2015,234,Radnor,1,White,tdemo2015.csv
1389,2015,234,Radnor,1,White,tdemo2015.csv
4136,2015,234,Radnor,1,White,tdemo2015.csv
2217,2015,987,Kentwood,1,White,tdemo2015.csv
713,2015,234,Radnor,1,White,tdemo2015.csv
1553,2015,987,Kentwood,1,White,tdemo2015.csv
4224,2015,234,Radnor,1,White,tdemo2015.csv
3943,2015,234,Radnor,1,White,tdemo2015.csv
5598,2015,234,Radnor,1,White,tdemo2015.csv
2738,2015,234,Radnor,0,White,tdemo2015.csv
7117,2015,234,Radnor,1,White,tdemo2015.csv
5092,2015,234,Radnor,1,White,tdemo2015.csv
4937,2015,987,Kentwood,1,White,tdemo2015.csv
4635,2015,122,Westlake,1,White,tdemo2015.csv
5785,2015,122,Westlake,1,White,tdemo2015.csv
1497,2015,234,Radnor,0,White,tdemo2015.csv
1281,2015,234,Radnor,1,White,tdemo2015.csv
2722,2015,234,Radnor,1,White,tdemo2015.csv
2144,2015,234,Radnor,1,Black,tdemo2015.csv
