id,year,districtno_x,districtname,female,reth,source_file_x,districtno_y,eval,source_file_y
7357,2015,234,Radnor,1,White,tdemo2015.csv,234,4.0,teval2015_district.csv
3672,2015,234,Radnor,0,White,tdemo2015.csv,234,4.0,teval2015_district.csv
5869,2015,234,Radnor,0,White,tdemo2015.csv,234,4.0,teval2015_district.csv
1528,2015,987,Kentwood,1,White,tdemo2015.csv,987,5.0,teval2015_district.csv
1579,2015,234,Radnor,1,White,tdemo2015.csv,234,4.0,teval2015_district.csv
869,2015,234,Radnor,1,White,tdemo2015.csv,234,2.0,teval2015_district.csv
6899,2015,234,Radnor,1,White,tdemo2015.csv,234,4.0,teval2015_district.csv
7241,2015,234,Radnor,0,White,tdemo2015.csv,234,4.0,teval2015_district.csv
1066,2015,234,Radnor,0,Hispanic,tdemo2015.csv,234,4.0,teval2015_district.csv
4312,2015,234,Radnor,1,White,tdemo2015.csv,234,4.0,teval2015_district.csv
5327,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
6038,2015,234,Radnor,1,Black,tdemo2015.csv,234,4.0,teval2015_district.csv
2068,2015,234,Radnor,0,White,tdemo2015.csv,234,5.0,teval2015_district.csv
6386,2015,234,Radnor,1,White,tdemo2015.csv,234,2.0,teval2015_district.csv
7389,2015,234,Radnor,1,White,tdemo2015.csv,234,4.0,teval2015_district.csv
1887,2015,234,Radnor,1,White,tdemo2015.csv,234,1.0,teval2015_district.csv
2834,2015,234,Radnor,1,White,tdemo2015.csv,234,4.0,teval2015_district.csv
5062,2015,234,Radnor,1,White,tdemo2015.csv,234,4.0,teval2015_district.csv
1600,2015,234,Radnor,1,White,tdemo2015.csv,234,4.0,teval2015_district.csv
395,2015,987,Kentwood,1,Black,tdemo2015.csv,987,2.0,teval2015_district.csv
2257,2015,234,Radnor,0,White,tdemo2015.csv,234,3.0,teval2015_district.csv
2976,2015,234,Radnor,1,White,tdemo2015.csv,234,4.0,teval2015_district.csv
7496,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
4996,2015,234,Radnor,1,White,tdemo2015.csv,234,2.0,teval2015_district.csv
6875,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
305,2015,234,Radnor,0,White,tdemo2015.csv,234,3.0,teval2015_district.csv
5195,2015,234,Radnor,0,White,tdemo2015.csv,234,2.0,teval2015_district.csv
234,2015,234,Radnor,1,White,tdemo2015.csv,234,2.0,teval2015_district.csv
2083,2015,987,Kentwood,1,White,tdemo2015.csv,987,3.0,teval2015_district.csv
4574,2015,234,Radnor,1,White,tdemo2015.csv,234,4.0,teval2015_district.csv
2287,2015,987,Kentwood,0,White,tdemo2015.csv,987,3.0,teval2015_district.csv
7217,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
5628,2015,234,Radnor,1,White,tdemo2015.csv,234,4.0,teval2015_district.csv
6500,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
2979,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
5665,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
1145,2015,234,Radnor,1,White,tdemo2015.csv,234,4.0,teval2015_district.csv
6263,2015,234,Radnor,1,,tdemo2015.csv,234,2.0,teval2015_district.csv
5852,2015,987,Kentwood,1,White,tdemo2015.csv,987,2.0,teval2015_district.csv
3975,2015,234,Radnor,0,White,tdemo2015.csv,234,3.0,teval2015_district.csv
96,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
1191,2015,987,Kentwood,1,Hispanic,tdemo2015.csv,987,5.0,teval2015_district.csv
3238,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
3664,2015,234,Radnor,1,White,tdemo2015.csv,234,2.0,teval2015_district.csv
565,2015,234,Radnor,1,White,tdemo2015.csv,234,5.0,teval2015_district.csv
3966,2015,234,Radnor,1,Hispanic,tdemo2015.csv,234,3.0,teval2015_district.csv
4845,2015,234,Radnor,1,White,tdemo2015.csv,234,2.0,teval2015_district.csv
3740,2015,234,Radnor,1,White,tdemo2015.csv,234,2.0,teval2015_district.csv
6864,2015,122,Westlake,1,White,tdemo2015.csv,123,4.0,teval2015_district.csv
6598,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
4352,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
4810,2015,234,Radnor,0,White,tdemo2015.csv,234,5.0,teval2015_district.csv
3760,2015,234,Radnor,1,White,tdemo2015.csv,234,4.0,teval2015_district.csv
194,2015,234,Radnor,1,White,tdemo2015.csv,234,5.0,teval2015_district.csv
2784,2015,234,Radnor,0,White,tdemo2015.csv,234,4.0,teval2015_district.csv
4241,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
1736,2015,234,Radnor,1,White,tdemo2015.csv,234,,teval2015_district.csv
7149,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
6491,2015,234,Radnor,1,Black,tdemo2015.csv,234,5.0,teval2015_district.csv
217,2015,234,Radnor,1,White,tdemo2015.csv,234,5.0,teval2015_district.csv
978,2015,234,Radnor,1,White,tdemo2015.csv,234,4.0,teval2015_district.csv
260,2015,234,Radnor,1,White,tdemo2015.csv,234,2.0,teval2015_district.csv
2203,2015,234,Radnor,1,Other,tdemo2015.csv,234,3.0,teval2015_district.csv
3958,2015,234,Radnor,1,White,tdemo2015.csv,234,4.0,teval2015_district.csv
2315,2015,234,Radnor,1,White,tdemo2015.csv,234,2.0,teval2015_district.csv
1645,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
4321,2015,234,Radnor,1,White,tdemo2015.csv,234,2.0,teval2015_district.csv
6014,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
6722,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
3843,2015,234,Radnor,1,White,tdemo2015.csv,234,5.0,teval2015_district.csv
7102,2015,122,Westlake,1,White,tdemo2015.csv,123,3.0,teval2015_district.csv
1233,2015,234,Radnor,0,White,tdemo2015.csv,234,3.0,teval2015_district.csv
6961,2015,987,Kentwood,1,White,tdemo2015.csv,987,3.0,teval2015_district.csv
3131,2015,234,Radnor,1,White,tdemo2015.csv,234,2.0,teval2015_district.csv
5225,2015,987,Kentwood,1,White,tdemo2015.csv,987,2.0,teval2015_district.csv
5884,2015,234,Radnor,0,Hispanic,tdemo2015.csv,234,5.0,teval2015_district.csv
6072,2015,987,Kentwood,0,Black,tdemo2015.csv,987,4.0,teval2015_district.csv
6721,2015,234,Radnor,1,White,tdemo2015.csv,234,2.0,teval2015_district.csv
4731,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
2907,2015,234,Radnor,1,White,tdemo2015.csv,234,4.0,teval2015_district.csv
918,2015,987,Kentwood,1,White,tdemo2015.csv,987,2.0,teval2015_district.csv
5014,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
5478,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
3405,2015,234,Radnor,1,White,tdemo2015.csv,234,4.0,teval2015_district.csv
2270,2015,234,Radnor,1,White,tdemo2015.csv,234,2.0,teval2015_district.csv
3393,2015,234,Radnor,1,Other,tdemo2015.csv,234,5.0,teval2015_district.csv
6272,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
2720,2015,234,Radnor,1,White,tdemo2015.csv,234,2.0,teval2015_district.csv
7181,2015,234,Radnor,1,White,tdemo2015.csv,234,4.0,teval2015_district.csv
7177,2015,234,Radnor,1,Black,tdemo2015.csv,234,3.0,teval2015_district.csv
5479,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
443,2015,234,Radnor,1,White,tdemo2015.csv,234,4.0,teval2015_district.csv
3797,2015,234,Radnor,1,White,tdemo2015.csv,234,1.0,teval2015_district.csv
383,2015,234,Radnor,1,White,tdemo2015.csv,234,4.0,teval2015_district.csv
4838,2015,987,Kentwood,1,White,tdemo2015.csv,987,3.0,teval2015_district.csv
6524,2015,987,Kentwood,1,White,tdemo2015.csv,987,3.0,teval2015_district.csv
5674,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
2,2015,234,Radnor,1,White,tdemo2015.csv,234,,teval2015_district.csv
6243,2015,987,Kentwood,0,White,tdemo2015.csv,987,5.0,teval2015_district.csv
4573,2015,987,Kentwood,1,Hispanic,tdemo2015.csv,987,4.0,teval2015_district.csv
3057,2015,234,Radnor,1,White,tdemo2015.csv,234,5.0,teval2015_district.csv
4491,2015,234,Radnor,1,Black,tdemo2015.csv,234,2.0,teval2015_district.csv
1658,2015,987,Kentwood,0,White,tdemo2015.csv,987,3.0,teval2015_district.csv
1267,2015,234,Radnor,1,White,tdemo2015.csv,234,4.0,teval2015_district.csv
4585,2015,234,Radnor,1,White,tdemo2015.csv,234,2.0,teval2015_district.csv
6542,2015,234,Radnor,0,White,tdemo2015.csv,234,2.0,teval2015_district.csv
1352,2015,234,Radnor,1,White,tdemo2015.csv,234,2.0,teval2015_district.csv
221,2015,234,Radnor,1,White,tdemo2015.csv,234,5.0,teval2015_district.csv
6220,2015,234,Radnor,1,White,tdemo2015.csv,234,2.0,teval2015_district.csv
6821,2015,234,Radnor,0,White,tdemo2015.csv,234,2.0,teval2015_district.csv
884,2015,234,Radnor,0,White,tdemo2015.csv,234,3.0,teval2015_district.csv
2194,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
4071,2015,234,Radnor,1,White,tdemo2015.csv,234,5.0,teval2015_district.csv
6234,2015,987,Kentwood,1,White,tdemo2015.csv,987,2.0,teval2015_district.csv
2286,2015,234,Radnor,0,White,tdemo2015.csv,234,4.0,teval2015_district.csv
4611,2015,234,Radnor,1,White,tdemo2015.csv,234,4.0,teval2015_district.csv
253,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
253,2015,234,Radnor,1,White,tdemo2015.csv,234,2.0,teval2015_district.csv
3501,2015,234,Radnor,1,White,tdemo2015.csv,234,4.0,teval2015_district.csv
3604,2015,234,Radnor,1,White,tdemo2015.csv,234,4.0,teval2015_district.csv
3604,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
6741,2015,234,Radnor,1,White,tdemo2015.csv,234,4.0,teval2015_district.csv
6615,2015,234,Radnor,0,White,tdemo2015.csv,234,3.0,teval2015_district.csv
3816,2015,987,Kentwood,1,White,tdemo2015.csv,987,3.0,teval2015_district.csv
1626,2015,234,Radnor,1,White,tdemo2015.csv,234,1.0,teval2015_district.csv
1958,2015,234,Radnor,0,White,tdemo2015.csv,234,3.0,teval2015_district.csv
5766,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
5248,2015,234,Radnor,1,White,tdemo2015.csv,234,5.0,teval2015_district.csv
5248,2015,234,Radnor,1,White,tdemo2015.csv,234,4.0,teval2015_district.csv
1558,2015,234,Radnor,1,White,tdemo2015.csv,234,4.0,teval2015_district.csv
5578,2015,987,Kentwood,1,White,tdemo2015.csv,987,3.0,teval2015_district.csv
4691,2015,234,Radnor,1,White,tdemo2015.csv,234,4.0,teval2015_district.csv
5073,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
1326,2015,234,Radnor,1,White,tdemo2015.csv,234,5.0,teval2015_district.csv
5959,2015,234,Radnor,1,White,tdemo2015.csv,234,4.0,teval2015_district.csv
7366,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
6868,2015,987,Kentwood,0,White,tdemo2015.csv,987,3.0,teval2015_district.csv
2049,2015,234,Radnor,1,White,tdemo2015.csv,234,2.0,teval2015_district.csv
3114,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
3221,2015,122,Westlake,1,White,tdemo2015.csv,123,4.0,teval2015_district.csv
5086,2015,234,Radnor,1,White,tdemo2015.csv,234,,teval2015_district.csv
6984,2015,234,Radnor,1,White,tdemo2015.csv,234,4.0,teval2015_district.csv
6984,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
5117,2015,987,Kentwood,1,White,tdemo2015.csv,987,4.0,teval2015_district.csv
4104,2015,234,Radnor,1,White,tdemo2015.csv,234,4.0,teval2015_district.csv
3381,2015,234,Radnor,1,White,tdemo2015.csv,234,4.0,teval2015_district.csv
5782,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
1893,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
4542,2015,987,Kentwood,0,White,tdemo2015.csv,987,3.0,teval2015_district.csv
3793,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
3391,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
5879,2015,122,Westlake,1,Black,tdemo2015.csv,123,5.0,teval2015_district.csv
7044,2015,234,Radnor,1,White,tdemo2015.csv,234,4.0,teval2015_district.csv
2115,2015,234,Radnor,1,White,tdemo2015.csv,234,2.0,teval2015_district.csv
1978,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
3989,2015,234,Radnor,0,White,tdemo2015.csv,234,4.0,teval2015_district.csv
1934,2015,234,Radnor,1,White,tdemo2015.csv,234,4.0,teval2015_district.csv
2863,2015,987,Kentwood,1,White,tdemo2015.csv,987,5.0,teval2015_district.csv
5836,2015,234,Radnor,1,White,tdemo2015.csv,234,4.0,teval2015_district.csv
5338,2015,234,Radnor,1,White,tdemo2015.csv,234,5.0,teval2015_district.csv
2535,2015,234,Radnor,1,White,tdemo2015.csv,234,1.0,teval2015_district.csv
2904,2015,234,Radnor,1,White,tdemo2015.csv,234,4.0,teval2015_district.csv
206,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
3259,2015,234,Radnor,0,White,tdemo2015.csv,234,4.0,teval2015_district.csv
2650,2015,234,Radnor,0,White,tdemo2015.csv,234,3.0,teval2015_district.csv
6732,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
7207,2015,234,Radnor,1,White,tdemo2015.csv,234,5.0,teval2015_district.csv
6378,2015,234,Radnor,1,Other,tdemo2015.csv,234,3.0,teval2015_district.csv
5222,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
5219,2015,234,Radnor,1,White,tdemo2015.csv,234,4.0,teval2015_district.csv
5104,2015,234,Radnor,1,White,tdemo2015.csv,234,4.0,teval2015_district.csv
310,2015,234,Radnor,0,White,tdemo2015.csv,234,5.0,teval2015_district.csv
3803,2015,234,Radnor,1,Black,tdemo2015.csv,234,4.0,teval2015_district.csv
3955,2015,987,Kentwood,1,White,tdemo2015.csv,987,4.0,teval2015_district.csv
1520,2015,234,Radnor,0,White,tdemo2015.csv,234,,teval2015_district.csv
7206,2015,234,Radnor,0,White,tdemo2015.csv,234,4.0,teval2015_district.csv
50,2015,987,Kentwood,1,White,tdemo2015.csv,987,2.0,teval2015_district.csv
4415,2015,234,Radnor,0,Black,tdemo2015.csv,234,5.0,teval2015_district.csv
6775,2015,234,Radnor,1,White,tdemo2015.csv,234,4.0,teval2015_district.csv
538,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
4351,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
5307,2015,234,Radnor,1,White,tdemo2015.csv,234,5.0,teval2015_district.csv
6548,2015,234,Radnor,1,Black,tdemo2015.csv,234,4.0,teval2015_district.csv
1943,2015,234,Radnor,1,White,tdemo2015.csv,234,4.0,teval2015_district.csv
7147,2015,234,Radnor,1,Black,tdemo2015.csv,234,5.0,teval2015_district.csv
5395,2015,987,Kentwood,1,White,tdemo2015.csv,987,3.0,teval2015_district.csv
5425,2015,987,Kentwood,0,White,tdemo2015.csv,987,2.0,teval2015_district.csv
4040,2015,234,Radnor,0,White,tdemo2015.csv,234,5.0,teval2015_district.csv
1733,2015,234,Radnor,1,White,tdemo2015.csv,234,2.0,teval2015_district.csv
5663,2015,234,Radnor,1,White,tdemo2015.csv,234,5.0,teval2015_district.csv
5775,2015,234,Radnor,1,White,tdemo2015.csv,234,5.0,teval2015_district.csv
2799,2015,234,Radnor,1,White,tdemo2015.csv,234,2.0,teval2015_district.csv
864,2015,234,Radnor,1,White,tdemo2015.csv,234,5.0,teval2015_district.csv
2025,2015,234,Radnor,1,White,tdemo2015.csv,234,5.0,teval2015_district.csv
7359,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
1993,2015,234,Radnor,1,White,tdemo2015.csv,234,5.0,teval2015_district.csv
4405,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
4962,2015,234,Radnor,1,White,tdemo2015.csv,234,5.0,teval2015_district.csv
5355,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
6116,2015,987,Kentwood,1,White,tdemo2015.csv,987,4.0,teval2015_district.csv
2511,2015,234,Radnor,1,White,tdemo2015.csv,234,4.0,teval2015_district.csv
1886,2015,234,Radnor,1,White,tdemo2015.csv,234,4.0,teval2015_district.csv
5444,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
4076,2015,234,Radnor,0,White,tdemo2015.csv,234,3.0,teval2015_district.csv
3087,2015,234,Radnor,1,White,tdemo2015.csv,234,2.0,teval2015_district.csv
6214,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
6494,2015,234,Radnor,1,White,tdemo2015.csv,234,4.0,teval2015_district.csv
5809,2015,234,Radnor,1,White,tdemo2015.csv,234,4.0,teval2015_district.csv
965,2015,234,Radnor,1,White,tdemo2015.csv,234,4.0,teval2015_district.csv
1725,2015,234,Radnor,0,White,tdemo2015.csv,234,4.0,teval2015_district.csv
3924,2015,987,Kentwood,1,White,tdemo2015.csv,987,3.0,teval2015_district.csv
5447,2015,987,Kentwood,0,White,tdemo2015.csv,987,4.0,teval2015_district.csv
5762,2015,234,Radnor,1,White,tdemo2015.csv,234,5.0,teval2015_district.csv
5629,2015,987,Kentwood,1,White,tdemo2015.csv,987,5.0,teval2015_district.csv
373,2015,234,Radnor,1,White,tdemo2015.csv,234,4.0,teval2015_district.csv
767,2015,122,Westlake,0,Black,tdemo2015.csv,123,4.0,teval2015_district.csv
7034,2015,234,Radnor,1,White,tdemo2015.csv,234,4.0,teval2015_district.csv
5287,2015,987,Kentwood,1,,tdemo2015.csv,987,4.0,teval2015_district.csv
4083,2015,987,Kentwood,1,White,tdemo2015.csv,987,3.0,teval2015_district.csv
7141,2015,234,Radnor,0,White,tdemo2015.csv,234,2.0,teval2015_district.csv
1356,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
6438,2015,234,Radnor,1,White,tdemo2015.csv,234,,teval2015_district.csv
5210,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
1867,2015,234,Radnor,1,White,tdemo2015.csv,234,5.0,teval2015_district.csv
6284,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
488,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
6156,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
409,2015,234,Radnor,0,White,tdemo2015.csv,234,3.0,teval2015_district.csv
6520,2015,234,Radnor,0,Other,tdemo2015.csv,234,2.0,teval2015_district.csv
5379,2015,234,Radnor,0,White,tdemo2015.csv,234,4.0,teval2015_district.csv
4238,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
4551,2015,987,Kentwood,1,Black,tdemo2015.csv,987,3.0,teval2015_district.csv
3495,2015,234,Radnor,1,White,tdemo2015.csv,234,4.0,teval2015_district.csv
1792,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
1277,2015,234,Radnor,1,Black,tdemo2015.csv,234,5.0,teval2015_district.csv
6064,2015,234,Radnor,1,White,tdemo2015.csv,234,2.0,teval2015_district.csv
1944,2015,234,Radnor,1,White,tdemo2015.csv,234,2.0,teval2015_district.csv
5411,2015,234,Radnor,1,,tdemo2015.csv,234,4.0,teval2015_district.csv
5948,2015,234,Radnor,1,White,tdemo2015.csv,234,2.0,teval2015_district.csv
2734,2015,234,Radnor,1,White,tdemo2015.csv,234,4.0,teval2015_district.csv
2640,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
4114,2015,234,Radnor,1,White,tdemo2015.csv,234,4.0,teval2015_district.csv
5844,2015,234,Radnor,0,White,tdemo2015.csv,234,5.0,teval2015_district.csv
2333,2015,234,Radnor,0,White,tdemo2015.csv,234,4.0,teval2015_district.csv
4005,2015,234,Radnor,0,Hispanic,tdemo2015.csv,234,3.0,teval2015_district.csv
5705,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
6127,2015,234,Radnor,1,,tdemo2015.csv,234,3.0,teval2015_district.csv
3340,2015,234,Radnor,1,White,tdemo2015.csv,234,5.0,teval2015_district.csv
3864,2015,987,Kentwood,0,White,tdemo2015.csv,987,4.0,teval2015_district.csv
3873,2015,234,Radnor,1,White,tdemo2015.csv,234,5.0,teval2015_district.csv
287,2015,234,Radnor,1,White,tdemo2015.csv,234,,teval2015_district.csv
5296,2015,234,Radnor,1,White,tdemo2015.csv,234,5.0,teval2015_district.csv
5296,2015,234,Radnor,1,White,tdemo2015.csv,234,4.0,teval2015_district.csv
3725,2015,234,Radnor,1,White,tdemo2015.csv,234,4.0,teval2015_district.csv
3950,2015,987,Kentwood,0,White,tdemo2015.csv,987,5.0,teval2015_district.csv
309,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
3336,2015,234,Radnor,1,White,tdemo2015.csv,234,5.0,teval2015_district.csv
4609,2015,234,Radnor,1,White,tdemo2015.csv,234,1.0,teval2015_district.csv
442,2015,234,Radnor,1,White,tdemo2015.csv,234,2.0,teval2015_district.csv
5870,2015,234,Radnor,0,White,tdemo2015.csv,234,1.0,teval2015_district.csv
4765,2015,987,Kentwood,1,White,tdemo2015.csv,987,3.0,teval2015_district.csv
7373,2015,122,Westlake,1,White,tdemo2015.csv,123,4.0,teval2015_district.csv
1217,2015,234,Radnor,1,White,tdemo2015.csv,234,5.0,teval2015_district.csv
1217,2015,234,Radnor,1,White,tdemo2015.csv,234,4.0,teval2015_district.csv
6774,2015,122,Westlake,1,White,tdemo2015.csv,123,4.0,teval2015_district.csv
1933,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
1776,2015,234,Radnor,1,,tdemo2015.csv,234,3.0,teval2015_district.csv
7031,2015,234,Radnor,1,White,tdemo2015.csv,234,2.0,teval2015_district.csv
7371,2015,234,Radnor,0,White,tdemo2015.csv,234,5.0,teval2015_district.csv
5880,2015,987,Kentwood,1,White,tdemo2015.csv,987,3.0,teval2015_district.csv
3815,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
2419,2015,234,Radnor,1,White,tdemo2015.csv,234,5.0,teval2015_district.csv
4381,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
6308,2015,234,Radnor,1,White,tdemo2015.csv,234,4.0,teval2015_district.csv
6308,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
691,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
6167,2015,234,Radnor,1,White,tdemo2015.csv,234,5.0,teval2015_district.csv
6209,2015,234,Radnor,0,White,tdemo2015.csv,234,4.0,teval2015_district.csv
4173,2015,234,Radnor,1,White,tdemo2015.csv,234,4.0,teval2015_district.csv
4803,2015,234,Radnor,1,White,tdemo2015.csv,234,4.0,teval2015_district.csv
1515,2015,234,Radnor,1,White,tdemo2015.csv,234,4.0,teval2015_district.csv
6718,2015,234,Radnor,1,White,tdemo2015.csv,234,5.0,teval2015_district.csv
1383,2015,987,Kentwood,1,White,tdemo2015.csv,987,4.0,teval2015_district.csv
6063,2015,987,Kentwood,0,White,tdemo2015.csv,987,4.0,teval2015_district.csv
6726,2015,234,Radnor,0,White,tdemo2015.csv,234,3.0,teval2015_district.csv
3914,2015,122,Westlake,1,White,tdemo2015.csv,123,4.0,teval2015_district.csv
6778,2015,234,Radnor,1,Black,tdemo2015.csv,234,4.0,teval2015_district.csv
416,2015,234,Radnor,0,White,tdemo2015.csv,234,2.0,teval2015_district.csv
4044,2015,234,Radnor,1,White,tdemo2015.csv,234,4.0,teval2015_district.csv
6958,2015,234,Radnor,1,White,tdemo2015.csv,234,4.0,teval2015_district.csv
4360,2015,987,Kentwood,0,White,tdemo2015.csv,987,2.0,teval2015_district.csv
5313,2015,234,Radnor,1,Black,tdemo2015.csv,234,3.0,teval2015_district.csv
7388,2015,234,Radnor,1,White,tdemo2015.csv,234,2.0,teval2015_district.csv
5616,2015,234,Radnor,1,White,tdemo2015.csv,234,5.0,teval2015_district.csv
5765,2015,234,Radnor,0,White,tdemo2015.csv,234,4.0,teval2015_district.csv
1294,2015,234,Radnor,0,White,tdemo2015.csv,234,5.0,teval2015_district.csv
5810,2015,234,Radnor,1,White,tdemo2015.csv,234,2.0,teval2015_district.csv
2138,2015,987,Kentwood,1,White,tdemo2015.csv,987,3.0,teval2015_district.csv
6963,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
6351,2015,234,Radnor,1,White,tdemo2015.csv,234,5.0,teval2015_district.csv
2683,2015,122,Westlake,0,White,tdemo2015.csv,123,4.0,teval2015_district.csv
1655,2015,987,Kentwood,1,White,tdemo2015.csv,987,3.0,teval2015_district.csv
2296,2015,234,Radnor,1,Black,tdemo2015.csv,234,2.0,teval2015_district.csv
1559,2015,234,Radnor,1,White,tdemo2015.csv,234,2.0,teval2015_district.csv
2711,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
3143,2015,234,Radnor,1,Black,tdemo2015.csv,234,2.0,teval2015_district.csv
5116,2015,987,Kentwood,1,White,tdemo2015.csv,987,2.0,teval2015_district.csv
3342,2015,234,Radnor,0,White,tdemo2015.csv,234,4.0,teval2015_district.csv
982,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
3376,2015,234,Radnor,1,White,tdemo2015.csv,234,4.0,teval2015_district.csv
5645,2015,234,Radnor,0,White,tdemo2015.csv,234,5.0,teval2015_district.csv
3579,2015,987,Kentwood,1,White,tdemo2015.csv,987,4.0,teval2015_district.csv
7349,2015,234,Radnor,1,White,tdemo2015.csv,234,2.0,teval2015_district.csv
6486,2015,234,Radnor,1,Black,tdemo2015.csv,234,3.0,teval2015_district.csv
715,2015,234,Radnor,1,White,tdemo2015.csv,234,4.0,teval2015_district.csv
7126,2015,987,Kentwood,1,Black,tdemo2015.csv,987,3.0,teval2015_district.csv
831,2015,987,Kentwood,1,White,tdemo2015.csv,987,2.0,teval2015_district.csv
1073,2015,987,Kentwood,1,White,tdemo2015.csv,987,2.0,teval2015_district.csv
2804,2015,234,Radnor,1,White,tdemo2015.csv,234,5.0,teval2015_district.csv
3417,2015,987,Kentwood,1,White,tdemo2015.csv,987,2.0,teval2015_district.csv
2475,2015,122,Westlake,0,White,tdemo2015.csv,123,4.0,teval2015_district.csv
883,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
5188,2015,234,Radnor,1,White,tdemo2015.csv,234,3.0,teval2015_district.csv
